0.0809603 -1 0.0287206 -0.979908 0.000591547 -0.94776 0.0287206 -0.891502 0.0568497 -0.831226 0.0729235 -0.762912 0.0729235 -0.686562 0.0447944 -0.634322 -0.00342689 -0.602174 -0.0637035 -0.586101 -0.107906 -0.61423 -0.0918326 -0.670488 -0.0516482 -0.706654 -0.00744533 -0.738801 0.0447944 -0.754875 , 0 0 0 1 0
0.126254 -0.994009 0.0603557 -0.940093 -0.0534678 -0.91613 -0.0954027 -0.83226 -0.0414863 -0.74839 0.0363929 -0.640557 0.0963 -0.556687 0.132244 -0.448855 0.114272 -0.341022 0.0184208 -0.293096 -0.0954027 -0.275124 -0.149319 -0.32305 -0.0774306 -0.400929 -0.0115328 -0.472817 0.0603557 -0.526734 , 0 0 0 1 0
0.110751 -0.991803 0.0533686 -0.975408 -0.0163095 -0.946717 -0.00401332 -0.856545 0.0246777 -0.77867 0.061566 -0.692597 0.0779609 -0.610622 0.0779609 -0.504056 0.0287764 -0.450773 -0.0490991 -0.463069 -0.131073 -0.499957 -0.11058 -0.553241 -0.0695927 -0.61882 -0.0163095 -0.663906 0.0533686 -0.684399 , 0 0 0 1 0
0.0307886 -0.994659 0.0040842 -0.973296 -0.102733 -0.957273 -0.0546654 -0.871819 0.0201068 -0.802388 0.0735156 -0.722275 0.10022 -0.626139 0.105561 -0.50864 0.0735156 -0.407163 0.00942507 -0.332391 -0.0653472 -0.337732 -0.113415 -0.417845 -0.0920515 -0.513981 -0.0172793 -0.562048 0.0788564 -0.588753 , 0 0 0 1 0
0.1119 -1 0.0488139 -0.976343 -0.0300443 -0.960571 -0.0261014 -0.932971 0.0133277 -0.869884 0.0369851 -0.806797 0.0488139 -0.716111 0.0527568 -0.629367 0.0488139 -0.546565 -0.00244395 -0.507136 -0.0734163 -0.522908 -0.112845 -0.578109 -0.0734163 -0.625424 -0.0142727 -0.66091 0.0566997 -0.680624 , 0 0 0 1 0
0.0838531 -0.988531 0.032241 -0.948388 -0.0709831 -0.931184 -0.0939218 -0.833695 -0.0423097 -0.759144 0.015037 -0.690328 0.066649 -0.592838 0.106792 -0.506818 0.112526 -0.392125 0.0437104 -0.334778 -0.0709831 -0.340513 -0.122595 -0.409329 -0.0709831 -0.483879 0.00356765 -0.529757 0.0781184 -0.5699 , 0 0 0 1 0
0.213614 -1 0.10959 -1 0.0185687 -0.978328 -0.0464463 -0.917648 -0.0897897 -0.835295 -0.0464463 -0.778949 0.0445747 -0.757277 0.035906 -0.735606 -0.0594493 -0.713934 -0.111461 -0.653253 -0.115796 -0.562232 -0.0724523 -0.488548 0.00556568 -0.458208 0.10959 -0.462542 0.165936 -0.458208 , 0 0 0 0 1
0.148085 -0.98922 0.0295035 -0.99461 -0.0567376 -0.940709 -0.0998582 -0.843688 -0.0729078 -0.725106 0.0241135 -0.671206 0.126525 -0.622695 0.0187234 -0.590355 -0.089078 -0.541844 -0.148369 -0.460993 -0.126809 -0.353191 -0.0351773 -0.288511 0.067234 -0.22383 0.175035 -0.169929 0.228936 -0.21305 , 0 0 0 0 1
0.290923 -0.961321 0.194225 -0.99033 0.0830219 -1 -0.00400663 -0.951651 -0.0716955 -0.874292 -0.00884155 -0.821108 0.078187 -0.767924 0.0298378 -0.738914 -0.0571907 -0.6954 -0.144219 -0.647051 -0.192568 -0.579362 -0.129715 -0.511673 -0.0523558 -0.458489 0.0395076 -0.424645 0.150711 -0.414975 , 0 0 0 0 1
0.193085 -0.993586 0.0776251 -0.967928 -0.0506636 -0.955099 -0.166123 -0.910198 -0.178952 -0.76908 -0.101979 -0.672864 0.0198952 -0.640792 0.154598 -0.627963 0.0391385 -0.589476 -0.0699069 -0.557404 -0.159709 -0.480431 -0.0699069 -0.416286 0.0455529 -0.364971 0.180256 -0.332899 0.308545 -0.32007 , 0 0 0 0 1
0.211581 -0.909725 0.130809 -0.952487 0.0357832 -1 -0.0544915 -0.971492 -0.078248 -0.866964 -0.0164811 -0.800445 0.0547884 -0.74343 0.0737936 -0.700668 -0.030735 -0.681663 -0.116258 -0.648404 -0.173274 -0.586637 -0.12101 -0.482108 -0.0354863 -0.434595 0.0690423 -0.406088 0.145063 -0.401336 , 0 0 0 0 1
0.358298 -1 0.176087 -1 0.0352883 -0.958588 -0.080664 -0.859201 -0.146922 -0.743249 -0.080664 -0.602449 0.0518529 -0.544473 0.0932644 -0.503062 -0.0475348 -0.445085 -0.171769 -0.370545 -0.24631 -0.279439 -0.130358 -0.188334 -0.00612324 -0.13864 0.159523 -0.105511 0.316887 -0.080664 , 0 0 0 0 1
0.251502 -0.920247 0.17175 -0.975461 0.0490535 -1 -0.0491036 -0.938652 -0.0368339 -0.809821 0.0551883 -0.748473 0.147211 -0.699394 0.030649 -0.66872 -0.0797776 -0.613507 -0.190204 -0.546024 -0.227013 -0.441732 -0.153395 -0.368114 -0.0429688 -0.300631 0.0551883 -0.251552 0.190154 -0.245418 , 0 0 0 0 1
0.232542 -0.917831 0.161328 -0.97261 0.057247 -1 -0.0358784 -0.94522 -0.0687462 -0.846617 -0.0139665 -0.75897 0.0682029 -0.70419 0.0901148 -0.671322 -0.0139665 -0.64941 -0.11257 -0.611065 -0.205695 -0.550807 -0.156394 -0.485071 -0.0577903 -0.419336 0.0298572 -0.359078 0.139416 -0.331688 , 0 0 0 0 1
0.208864 -0.946668 0.137754 -0.994074 0.025164 -0.988148 -0.0577973 -0.934816 -0.128907 -0.869632 -0.0933521 -0.774819 -0.0103908 -0.721487 0.054793 -0.691858 -0.0281682 -0.650378 -0.105204 -0.608897 -0.134833 -0.52001 -0.0815005 -0.454826 0.025164 -0.431123 0.14368 -0.431123 0.25627 -0.425197 , 0 0 0 0 1
0.261763 -0.933591 0.18982 -0.988932 0.0736051 -1 -0.0370758 -0.97233 -0.103484 -0.878251 -0.0924163 -0.778638 0.00719654 -0.750968 0.0293327 -0.728832 -0.0758142 -0.690093 -0.147757 -0.623685 -0.158825 -0.513004 -0.0924163 -0.435527 -0.00387156 -0.385721 0.106809 -0.358051 0.228558 -0.358051 , 0 0 0 0 1
0.155068 -0.871659 0.0980278 -0.914439 0.0314806 -0.966726 -0.0398199 -1 -0.106367 -0.952466 -0.0968603 -0.876412 -0.0398199 -0.809865 0.0267273 -0.748072 -0.0398199 -0.705291 -0.0873535 -0.648251 -0.0968603 -0.572197 -0.0303131 -0.51991 0.0457407 -0.47713 0.131301 -0.448609 0.188342 -0.443856 , 0 0 0 0 1
0.193933 -0.93851 0.117071 -0.984627 0.00433886 -0.989752 -0.0930205 -0.943634 -0.139138 -0.856523 -0.0673996 -0.784785 0.0197114 -0.738667 0.0248356 -0.713046 -0.0827722 -0.677177 -0.139138 -0.605438 -0.12889 -0.487582 -0.0366546 -0.426092 0.065829 -0.400471 0.183685 -0.385099 0.265672 -0.364602 , 0 0 0 0 1
0.190673 -0.89405 0.10995 -0.939457 0.0140905 -0.984864 -0.0716784 -0.969729 -0.117085 -0.88396 -0.0817688 -0.783055 -0.00104523 -0.737648 -0.00104523 -0.692241 -0.0918593 -0.66197 -0.122131 -0.566111 -0.0817688 -0.485387 -0.0161809 -0.424844 0.0594975 -0.364302 0.145266 -0.32394 0.246171 -0.33403 , 0 0 0 0 1
0.237805 -0.867013 0.155967 -0.933506 0.0587837 -0.98977 -0.0435142 -0.964196 -0.115123 -0.877242 -0.140697 -0.7596 -0.0281695 -0.72891 0.0690135 -0.698221 -0.0588589 -0.682876 -0.135582 -0.611268 -0.145812 -0.49874 -0.0690887 -0.416902 0.0280943 -0.360638 0.150852 -0.329948 0.248035 -0.324834 , 0 0 0 0 1
0.316504 -0.905964 0.216199 -0.968655 0.0782792 -1 -0.0282949 -0.918502 -0.134869 -0.830735 -0.109793 -0.724161 0.00305046 -0.66774 -0.0220258 -0.630125 -0.1286 -0.573704 -0.210098 -0.485937 -0.172483 -0.385632 -0.0721783 -0.316672 0.0406649 -0.253981 0.166046 -0.216367 0.291427 -0.203829 , 0 0 0 0 1
0.369105 -0.916603 0.22316 -0.99305 0.0424655 -0.958301 -0.0965299 -0.847105 -0.179927 -0.735909 -0.0061829 -0.68726 0.0911139 -0.624712 -0.0687308 -0.562164 -0.193827 -0.457918 -0.339772 -0.353671 -0.249425 -0.263324 -0.0617811 -0.221626 0.132813 -0.166028 0.320456 -0.10348 0.396904 -0.0756806 , 0 0 0 0 1
0.358557 -0.824325 0.276575 -0.912162 0.159458 -0.988288 -0.00450596 -1 -0.13919 -0.92973 -0.180181 -0.806757 -0.0747761 -0.713063 0.0716201 -0.660361 0.147746 -0.607658 -0.00450596 -0.578379 -0.13919 -0.513965 -0.209461 -0.402704 -0.162614 -0.256307 -0.0337852 -0.180181 0.136034 -0.174326 , 0 0 0 0 1
0.200919 -0.844232 0.135597 -0.929653 0.0552012 -0.994975 -0.0503189 -0.954777 -0.105591 -0.839207 -0.0754428 -0.733687 0.0250526 -0.678415 0.120523 -0.618118 0.0200278 -0.587969 -0.0854923 -0.552796 -0.150814 -0.457325 -0.120666 -0.34678 -0.0352446 -0.276433 0.0702755 -0.211112 0.175796 -0.221161 , 0 0 0 0 1
0.234244 -0.913488 0.136197 -0.965395 0.00931189 -1 -0.0945031 -0.942325 -0.140643 -0.81544 -0.0887356 -0.705858 0.0150794 -0.636648 0.118894 -0.58474 -0.0195256 -0.602043 -0.134876 -0.56167 -0.169481 -0.429018 -0.0772006 -0.336738 0.0150794 -0.26176 0.147732 -0.232923 0.280384 -0.221388 , 0 0 0 0 1
0.214189 -0.846992 0.130281 -0.901285 0.0463741 -0.96545 -0.0375332 -0.985193 -0.0819548 -0.891414 -0.0720833 -0.782828 0.0167598 -0.723599 0.0907957 -0.669306 -0.0276618 -0.669306 -0.136248 -0.644628 -0.165862 -0.536042 -0.0868905 -0.462006 -0.00791886 -0.383034 0.08586 -0.328741 0.199382 -0.313934 , 0 0 0 0 1
